#Id	Organism	TaxonID	Full Taxonomy	 Doubling Time	CDS_GC	CDS_GC_nostartstop	Ribo_prot_GC_nostartstop	CDS_number	Intragenic_GC	Gene_density	Coding_density	Genome_length	Intragenic_length	CDS_length	tRNA_number	All_NC_wright	All_NC_novembre	All_NC_info	Ribo_NC_wright	Ribo_NC_novembre	Ribo_NC_info	Ribo_prot_number	Information_content_all(-20_-4)	Information_content_ribo(-20_-4)	Information_content_all_mean_random(-20_-4)	Information_content_ribo_mean_random(-20_-4)	Mean_binding_all	Mean_binding_ribo	Mean_binding_all_mean_random	Mean_binding_ribo_mean_random	Location_of_best_binding_all	Location_of_best_binding_ribo	ATG_start_percent	16s_copies	23s_copies	CDS_with_SD_utr_motif	Expected_CDS_with_SD_utr_motif	CDS_with_SD_utr_binding	Expected_CDS_with_SD_utr_binding	RP_information_percentile	RP_information_zscore	aSD_binding_score_ribosome	aSD_binding_score_all	Internal_SD_seqs	Mean_folding_init	Mean_folding_internal	Mean_folding_diff	Mean_folding_init_ribo	Mean_folding_internal_ribo	Mean_folding_diff_ribo
GCA_000008065	Lactobacillus johnsonii NCC 533	257314	Bacteria; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Lactobacillus.	0.9	0.34981877785510856	0.3505841368146949	0.39693926351028214	1749.0	0.3429802765122623	0.9103045352079314	0.8609397614062697	1992676.0	178734.0	1715574.0	78.0	42.705641176821935	52.096357242180446	59.048283805383086	35.61438406511215	37.0655397399522	49.67110895395564	55.0	4.807922052917521	6.474693254862148	3.1624027400773973	3.304544900919326	-5.273152173913035	-8.628000000000002	-1.4768020823798644	-1.580673090909091	16.0	15.0	0.8742138364779874	6.0	6.0	1392.0	466.462	1345.0	307.492	98.24000000000001	2.179908225507101	1.390476118739651	2.242403863386957	84.0	-5.1606766055045865	-8.173675458715596	3.012998853211009	-5.940384615384615	-8.496153846153847	2.555769230769231
GCA_000203855	Lactobacillus plantarum WCFS1	220668	Bacteria; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Lactobacillus.	1.6	0.45531990371215003	0.45667217592309195	0.4424637488359718	3013.0	0.44878738206898067	0.8485439381816434	0.8350429362993924	3308273.0	501058.0	2762550.0	73.0	52.3861929683321	53.230470752243605	58.371484364948145	39.69314089669241	40.36828406363439	51.84811893736297	59.0	3.9198135073508418	6.120644384264596	1.3264680029940814	2.0223368808292688	-6.552101593625487	-9.058474576271188	-1.7725432868525945	-1.5764871186440679	15.0	14.0	0.8307334882177232	5.0	5.0	2477.0	897.784	2626.0	689.872	99.99	3.820983794224333	1.5405022460137114	2.302356109053039	165.0	-6.883198924731183	-11.229213709677419	4.346014784946236	-6.241818181818183	-10.887272727272727	4.6454545454545455
GCA_000006865	Lactococcus lactis subsp. lactis Il1403	272623	Bacteria; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Lactococcus.	0.7	0.3618492870258037	0.3628091452307932	0.41573195283290193	2277.0	0.27756760689268123	0.8757734331703436	0.8414838756859285	2365589.0	293869.0	1990605.0	60.0	44.38027994428534	51.505264657766375	58.80991555663698	34.21983383134977	35.47786644233507	46.85071853354303	56.0	4.284634390637323	6.862439045450294	2.9968003532649834	4.1493405310906475	-4.6752129995608085	-6.442857142857143	-1.3085905841018917	-1.3030110714285716	17.0	16.0	0.8981115502854633	6.0	6.0	1642.0	531.932	1502.0	337.04	100.0	3.6167142654101165	1.408363492879522	2.4809996691813194	244.0	-4.926699201419699	-8.231663708961847	3.3049645075421474	-4.931372549019608	-10.025490196078433	5.094117647058824
GCA_000008485	Legionella pneumophila subsp. pneumophila str. Philadelphia 1	272624	Bacteria; Proteobacteria; Gammaproteobacteria; Legionellales; Legionellaceae; Legionella.	3.3	0.3892679361226666	0.39003982148116145	0.3941413300013883	2943.0	0.3273597248700983	0.8872081380818034	0.8866224570701705	3397754.0	383239.0	3012525.0	42.0	51.65725082664963	56.949664424038275	60.0438113432921	45.88581973314656	50.58495856799183	59.14572428272121	53.0	2.2865339670602305	4.844016892708089	1.6373516638114602	2.3518446756009315	-3.0501495073054774	-5.67	-1.075156452599394	-1.7153747169811322	17.0	17.0	0.7512742099898063	3.0	3.0	1352.0	479.836	1135.0	309.502	100.0	4.794883458266347	1.9389022308877097	2.7434248644864545	528.0	-6.403814080656186	-8.752166780587832	2.3483526999316475	-6.080392156862745	-8.454901960784314	2.3745098039215686
GCA_000007665	Leifsonia xyli subsp. xyli str. CTCB07	281090	Bacteria; Actinobacteria; Micrococcales; Microbacteriaceae; Leifsonia.	5.0	0.6836005341893951	0.6857301059958867	0.6631096883197724	2160.0	0.6344126063924367	0.847013224423584	0.7290483012261634	2584158.0	395342.0	1883976.0	44.0	36.145346507370405	49.58166330971363	59.31981006627112	31.25389962184515	41.63180281572784	54.36659021411248	54.0	1.293625246406419	3.871113693737061	0.9945594158265542	1.745360851859897	-3.55950925925926	-5.70433962264151	-2.18956567592593	-2.1409396226415094	17.0	16.0	0.5916666666666667	1.0	1.0	1084.0	550.428	1063.0	671.63	100.0	6.305143783470749	3.1223183957788074	3.6678256329274155	753.0	-16.119800464037123	-20.619907192575404	4.500106728538283	-12.04	-18.246	6.2059999999999995
GCA_000092565	Leptospira interrogans serovar Lai str. 56601	189518	Bacteria; Spirochaetes; Leptospirales; Leptospiraceae; Leptospira.	9.0	0.3668861972432026	0.3676335500079803	0.4041309264712158	3683.0	0.3445153518262577	0.7507563641224367	0.7461817819585392	4698134.0	1170980.0	3505662.0	36.0	47.518464834584876	54.54325924247678	59.160055300610914	47.73836289346581	49.40096604224698	57.63135232399211	55.0	1.7654506045558234	2.7781686074980283	1.5313298575263175	2.0092194570297472	-2.593731667571976	-3.8261818181818166	-1.0276349864204326	-1.4486109090909092	17.0	16.0	0.7673092587564485	2.0	2.0	1723.0	575.6	1280.0	356.082	85.67	1.0586195970012124	2.7516276771278037	2.902215700879361	701.0	-6.559354309165528	-8.076774281805745	1.5174199726402189	-5.835185185185186	-9.781481481481482	3.946296296296296
GCA_000195795	Listeria innocua Clip11262	272626	Bacteria; Firmicutes; Bacilli; Bacillales; Listeriaceae; Listeria.	0.6	0.37821287531280745	0.37920471660990274	0.4040208419790658	2980.0	0.30622223987021163	0.9044337023546696	0.8870101301537456	3011208.0	287770.0	2670972.0	66.0	48.0390128397534	53.36479946327658	59.1350083979351	39.65611241474754	41.23871004609442	53.018943840757	58.0	5.2293534621437505	6.830837915494008	2.4352756067426418	2.612107159734595	-6.9886073825503106	-9.690000000000005	-1.8574580604026878	-1.9674937931034484	15.0	15.0	0.8318791946308725	6.0	6.0	2685.0	1022.974	2738.0	749.0	98.08	2.12095529906717	1.775388770276367	2.403527583434022	253.0	-5.49314266487214	-7.930777254374159	2.437634589502019	-6.8500000000000005	-9.453703703703704	2.603703703703704
GCA_000582845	Listeria monocytogenes EGD	1334565	Bacteria; Firmicutes; Bacilli; Bacillales; Listeriaceae; Listeria.	1.0	0.3847189834512887	0.38575287894979476	0.4049891640153087	2806.0	0.30528806408392484	0.902317458799605	0.8854861029178317	2907193.0	283982.0	2574279.0	66.0	48.68276423321704	53.284906363772386	58.996451061757064	39.976268014892696	41.43627481052233	53.10075751656099	58.0	5.194796044515512	6.936147909195349	2.3982882787006545	2.638860379862561	-7.0428225231646175	-9.690000000000001	-1.8627393228795464	-1.9569786206896551	15.0	15.0	0.827512473271561	6.0	6.0	2553.0	968.736	2594.0	710.642	99.11	2.442981078732149	1.8155606922356111	2.4489052687018837	208.0	-5.573045032165833	-8.287365975696925	2.7143209435310935	-6.97037037037037	-9.216666666666667	2.2462962962962965
GCA_000007745	Mannheimia succiniciproducens MBEL55E	221988	Bacteria; Proteobacteria; Gammaproteobacteria; Pasteurellales; Pasteurellaceae; Basfia.	0.6	0.4360520167133116	0.4374445336760631	0.4253069738775897	2060.0	0.3298813593404384	0.8910710874914328	0.865758630435102	2314078.0	252070.0	2003433.0	59.0	48.16903512906818	48.36536102518357	56.57616048966201	37.86538459080369	39.15763227969101	50.51772741954494	54.0	3.684583537825235	5.864792975382687	2.0354732460718603	2.7777477043286973	-4.230999999999991	-5.683703703703707	-1.0052195728155326	-1.3029225925925925	17.0	16.0	0.9359223300970874	6.0	6.0	1413.0	318.122	1122.0	191.048	99.76	3.0237134817686067	1.3163122398816356	2.1821688512058763	58.0	-5.320194647201946	-10.798092457420923	5.477897810218978	-6.961538461538461	-10.738461538461538	3.7769230769230764
GCA_000009625	Mesorhizobium loti MAFF303099	266835	Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Phyllobacteriaceae; Mesorhizobium.	2.4	0.6332546706091959	0.6353009576986642	0.634668996796072	6864.0	0.5741357042105919	0.8658614761107972	0.8501979295564066	7387982.0	991013.0	6281247.0	52.0	39.64621752061748	48.048148028608054	57.82191426670287	32.28994860892948	39.862146640281246	52.583400733658046	54.0	1.2568583745001964	4.456604215164953	0.4506929038916944	1.822475892397721	-4.493041387350607	-5.490185185185189	-2.066366190614988	-2.2414911111111113	17.0	16.0	0.8543123543123543	2.0	2.0	4211.0	1887.278	4190.0	1968.086	100.0	8.114431945748457	2.2942857040575593	2.977486315506802	1387.0	-13.12219465927331	-18.692762293885888	5.570567634612579	-10.418867924528303	-17.69622641509434	7.277358490566037
GCA_000008645	Methanothermobacter thermautotrophicus str. Delta H	187420	Archaea; Euryarchaeota; Methanobacteria; Methanobacteriales; Methanobacteriaceae; Methanothermobacter.	1.0	0.506111853197859	0.5075755433560492	0.4913718187461204	1746.0	0.38451835382730615	0.8994448368341026	0.8540605477861134	1751377.0	176110.0	1495782.0	38.0	46.744401357502014	47.2835413310171	56.14616406783876	43.28737488258067	43.98286710762581	53.96439072680195	60.0	2.515443213572585	6.326718484794532	0.8540225162489523	2.4162820120980832	-4.8989690721649435	-7.667288135593221	-1.7441055899198197	-1.8743281355932204	17.0	16.0	0.7829324169530355	2.0	2.0	987.0	472.308	1039.0	396.954	100.0	7.64070678271444	3.9746607840377006	4.347852041994528	2126.0	-8.919157110091742	-12.617597477064221	3.698440366972477	-7.254385964912281	-11.445614035087718	4.1912280701754385
GCA_000013725	Methanococcoides burtonii DSM 6242	259564	Archaea; Euryarchaeota; Methanomicrobia; Methanosarcinales; Methanosarcinaceae; Methanococcoides.	20.0	0.42146149324261006	0.4225540266434852	0.45689337104907146	2429.0	0.32476344268797097	0.8497991481270912	0.8204938812410875	2575032.0	386772.0	2112798.0	48.0	53.20973625445595	55.08884949262864	59.45967617439843	46.29912946056203	45.53441694214665	55.42300583499144	56.0	2.281634495926424	5.460393115359056	1.4803091451205406	2.3992965912536928	-3.9610539316591242	-6.908392857142862	-1.2920193659942405	-1.583524285714286	16.0	16.0	0.852202552490737	3.0	3.0	1255.0	498.44	1201.0	344.22	100.0	6.402877315710752	2.622517149190032	2.963418642988389	341.0	-6.686332921302019	-9.953963741244333	3.267630819942316	-6.207407407407407	-11.309259259259258	5.101851851851852
GCA_000091665	Methanocaldococcus jannaschii DSM 2661	243232	Archaea; Euryarchaeota; Methanococci; Methanococcales; Methanocaldococcaceae; Methanocaldococcus.	0.5	0.3193709075668359	0.3200278726163308	0.36130649203654297	1714.0	0.26087502058549056	0.8852501846880124	0.8741526874358096	1664970.0	191055.0	1455438.0	36.0	38.629107304622075	51.992018553347684	58.437843195611684	35.734941731623756	43.016792889211956	52.96545739282213	61.0	4.640288483161745	5.652049319479561	3.4512942668105127	3.799438720414675	-3.2379918272037487	-5.061967213114755	-1.092736941039111	-1.4297232786885248	18.0	17.0	0.7012835472578763	2.0	2.0	603.0	308.586	517.0	195.416	80.44	0.8596243522551595	3.5667575772052142	3.4797842862172526	756.0	-5.844229411764706	-6.5170529411764715	0.6728235294117647	-5.9142372881355945	-6.089830508474576	0.17559322033898303
GCA_000007185	Methanopyrus kandleri AV19	190192	Archaea; Euryarchaeota; Methanopyri; Methanopyrales; Methanopyraceae; Methanopyrus.	0.83	0.6119728632601877	0.6136671118559855	0.6089442355889725	1687.0	0.5894947696416648	0.8913956538438166	0.8899047711197078	1694969.0	184081.0	1508361.0	29.0	45.34455708524741	52.39962227082552	59.693943284214626	42.106196399665514	47.60304705637353	57.77977665600548	61.0	2.7012354938925314	6.781643346621942	1.0931044864383914	2.316449310967119	-5.8499051570835885	-8.610983606557376	-2.6542938233550704	-3.4014304918032785	16.0	15.0	0.2987551867219917	1.0	1.0	773.0	522.304	1324.0	691.646	100.0	7.977067826121797	4.572446649066035	4.553075344057025	2071.0	-17.311586452762924	-16.61986928104575	-0.6917171717171716	-16.45423728813559	-15.589830508474577	-0.864406779661017
GCA_000195895	Methanosarcina barkeri str. Fusaro	269797	Archaea; Euryarchaeota; Methanomicrobia; Methanosarcinales; Methanosarcinaceae; Methanosarcina.	12.0	0.4219681957859552	0.4231374724818031	0.4741372310190824	3740.0	0.3153401563890568	0.7162788418921869	0.6875919914135835	4837408.0	1372475.0	3326163.0	60.0	53.41405942342536	55.19517161642352	59.42430664651269	50.414362081452595	49.54528849007362	57.38201653042215	56.0	2.1385997413716082	4.35373702955871	1.4336413983668022	1.8972668696780375	-4.151855614973259	-6.332142857142857	-1.411177893048138	-1.8344039285714286	16.0	16.0	0.7914438502673797	3.0	3.0	2080.0	870.182	2033.0	622.734	99.99	4.043967109645894	2.9867259138293396	3.13234379427722	993.0	-6.991281433921883	-9.690724986623861	2.6994435527019798	-7.478181818181818	-11.072727272727274	3.5945454545454547
GCA_000013705	Methylobacillus flagellatus KT	265072	Bacteria; Proteobacteria; Betaproteobacteria; Methylophilales; Methylophilaceae; Methylobacillus.	2.0	0.566773223565131	0.5685605103026115	0.5314161329482189	2715.0	0.47187343417455885	0.8976425172731638	0.8760858510989504	2971517.0	304157.0	2603304.0	45.0	47.50387198251998	50.9057164333889	58.473642577617724	45.40020701488096	45.07942455835483	54.18583891695179	55.0	0.8437448862350416	4.307678270252571	0.1284037097475692	1.3553407216525675	-3.5049650092080995	-5.692727272727272	-1.4576690460405215	-1.5684076363636363	17.0	17.0	0.878084714548803	2.0	2.0	1467.0	551.392	1270.0	459.734	100.0	10.02032825833646	2.02174992220954	3.039468333669032	624.0	-9.26281238481386	-15.44602653888684	6.183214154072982	-7.830188679245284	-13.660377358490566	5.830188679245284
GCA_000018845	Methylobacterium extorquens PA1	419610	Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Methylobacteriaceae; Methylobacterium.	4.2	0.6922400616731058	0.6945309977397481	0.6706089043150362	4750.0	0.6220648033025525	0.8362968763079964	0.8203351614668496	5471154.0	895645.0	4488180.0	55.0	34.557837422356286	47.94022056510178	58.4619823173676	29.824090946749582	40.39484745312724	53.10540146886855	54.0	1.5460828717114834	3.7028995511740623	1.2648153454148323	1.357470225696898	-4.173903157894722	-5.928888888888891	-2.192991440000008	-2.0317800000000004	16.0	17.0	0.828	5.0	5.0	2816.0	1186.404	2788.0	1483.444	100.0	4.736799378141974	2.7429291129337625	3.542537413682993	1983.0	-15.518557570645298	-21.535381695487136	6.016824124841839	-14.330769230769231	-19.86884615384615	5.538076923076924
GCA_000008325	Methylococcus capsulatus str. Bath	243233	Bacteria; Proteobacteria; Gammaproteobacteria; Methylococcales; Methylococcaceae; Methylococcus.	1.87	0.6400620170801139	0.641912827646401	0.6016394193341577	2960.0	0.5942727228752479	0.906792460481135	0.8929476562847531	3304561.0	308010.0	2950800.0	45.0	39.86894369453217	49.14312335622559	58.148663345324216	43.36730985937872	48.841035349954794	58.29049310485528	53.0	0.8466426745878382	2.812371670395424	0.4060793296335503	0.8787288383280925	-3.825435810810798	-5.549245283018867	-1.7917343445946035	-1.9925569811320754	17.0	16.0	0.8337837837837838	2.0	2.0	1553.0	641.556	1523.0	686.114	100.0	4.9203745657904925	3.015829175478676	3.5383863903960284	976.0	-12.391360406091371	-18.683688663282574	6.292328257191202	-9.451923076923078	-16.178846153846152	6.726923076923076
GCA_000013105	Moorella thermoacetica ATCC 39073	264732	Bacteria; Firmicutes; Clostridia; Thermoanaerobacterales; Thermoanaerobacteraceae; Moorella group; Moorella.	5.0	0.5692613621105524	0.5711173767836007	0.5491742780699327	2463.0	0.474573475351117	0.8810263604769354	0.8640949579729639	2628784.0	312756.0	2271519.0	50.0	47.57365705428322	50.86386078162475	58.13174696429859	48.18018133991967	48.87742166051635	57.650664192326765	57.0	3.3088457067490573	4.860153388816784	0.893747432017142	2.0773174937820587	-6.971709991876508	-8.412280701754387	-2.4109230138099127	-2.9647666666666668	15.0	15.0	0.6646366220056841	1.0	1.0	2013.0	946.002	2184.0	893.968	97.95	2.0902366692009973	3.2761408837575954	3.9242166235379092	1006.0	-11.458102605863191	-16.08331026058632	4.625207654723127	-11.143396226415096	-14.922641509433962	3.7792452830188674
GCA_000007865	Mycobacterium avium subsp. paratuberculosis K-10	262316	Bacteria; Actinobacteria; Corynebacteriales; Mycobacteriaceae; Mycobacterium; Mycobacterium avium complex (MAC).	10.0	0.6975734047142106	0.6995896164910581	0.6814795787310557	4289.0	0.6925747906483175	0.907052100291918	0.8759869236306987	4829781.0	448918.0	4230825.0	45.0	33.20958962154181	46.51389149232899	57.93652894329993	31.288007147125356	43.4848023252919	57.28287760357766	55.0	1.3638568952022654	3.2828031852938704	1.1394622894728086	1.8005498781382194	-3.6981576492537136	-5.152181818181819	-2.330284020522395	-2.1107152727272727	17.0	15.0	0.640242480764747	1.0	1.0	1976.0	1126.116	2237.0	1459.248	100.0	4.374336331412384	3.0924499153449285	3.29686505070111	1173.0	-17.337327727166553	-22.20107451530016	4.863746788133613	-12.823636363636362	-19.85090909090909	7.027272727272727
GCA_000195835	Mycobacterium bovis AF2122/97	233413	Bacteria; Actinobacteria; Corynebacteriales; Mycobacteriaceae; Mycobacterium; Mycobacterium tuberculosis complex.	23.0	0.6590295598625463	0.6608011269362826	0.6482282129535436	3918.0	0.6557749941795186	0.9106699540581366	0.9055356677678845	4345492.0	388183.0	3934998.0	44.0	41.56827081176552	52.27526455494306	59.19642250504346	38.35665964110984	48.34070922663034	58.57059404225595	57.0	1.053111607159586	3.2114522547715287	0.7625406025041671	1.4528698902132204	-3.5375644625989255	-5.111403508771931	-2.2261063364820077	-2.1096999999999997	17.0	15.0	0.6079632465543645	1.0	1.0	1753.0	1023.342	1903.0	1244.078	100.0	6.008351624161181	3.1598454291402196	3.230290464307156	725.0	-16.61003841229193	-20.035265044814338	3.425226632522407	-12.498181818181818	-17.718181818181815	5.220000000000001
GCA_000195855	Mycobacterium leprae TN	272631	Bacteria; Actinobacteria; Corynebacteriales; Mycobacteriaceae; Mycobacterium.	240.0	0.6012329241486842	0.6027063730540027	0.6021389413139211	1605.0	0.5794072042989967	0.7685615000047427	0.4957008484479085	3268203.0	756388.0	1620051.0	44.0	49.63428693475923	55.335684607965206	59.68979531506402	45.214838624804116	50.63678961224774	58.78503776025899	52.0	0.6383667975070824	3.2069991982741417	0.283974808400611	1.4638265341703696	-3.1956608478803026	-5.021346153846153	-2.0199118952618473	-2.114145384615385	17.0	16.0	0.5433021806853583	1.0	1.0	704.0	420.228	724.0	440.508	100.0	8.087018205208203	3.0580106226285277	3.1021974731270126	280.0	-14.136937499999998	-16.9034375	2.7664999999999997	-11.991999999999997	-16.866	4.8740000000000006
GCA_000756545	Mycobacterium tuberculosis	1773	Bacteria; Actinobacteria; Corynebacteriales; Mycobacteriaceae; Mycobacterium; Mycobacterium tuberculosis complex.	19.0	0.6580563637352359	0.6599232847269388	0.6483701366982124	4007.0	0.6554303892719283	0.9101106452245494	0.879657080285517	4410945.0	396497.0	3880119.0	44.0	41.43507268985417	52.1425955147529	59.20103440445163	38.28602561903095	48.31459610177261	58.58382173775114	58.0	1.0888829831831648	3.167408959647144	0.7722919798209328	1.4389616330559114	-3.51827259111333	-5.169137931034481	-2.2350026260609153	-2.153388275862069	17.0	15.0	0.6401297728974294	1.0	1.0	1798.0	1053.054	1961.0	1278.73	100.0	5.649211919765315	3.1410659127947334	3.2058482814492324	728.0	-16.57862346144185	-20.006960562672692	3.4283371012308463	-12.467857142857142	-17.551785714285717	5.0839285714285705
GCA_000012765	Mycoplasma capricolum subsp. capricolum ATCC 27343	340047	Bacteria; Tenericutes; Mollicutes; Mycoplasmataceae; Mycoplasma.	2.5	0.23986636407741319	0.24003084150610127	0.2947588472450351	793.0	0.23569275141709992	0.9061041184210656	0.86119425003193	1010023.0	94837.0	869826.0	29.0	30.569890509117894	48.746277949855276	58.71071479461758	30.831373656887965	42.433244498309605	55.094455519826134	52.0	6.061755203651339	7.171791693513162	5.071947959635518	4.566479597769964	-4.194936868686877	-6.17576923076923	-0.9491119696969669	-1.313563076923077	17.0	15.0	0.9546027742749055	2.0	2.0	565.0	126.184	468.0	65.942	81.95	0.9110649798237528	1.9927542906879856	1.6492662500456736	44.0	-3.9186962025316463	-5.521025316455697	1.6023291139240505	-3.6883999999999997	-6.582000000000001	2.8936
GCA_000092585	Mycoplasma gallisepticum str. R(low)	710127	Bacteria; Tenericutes; Mollicutes; Mycoplasmataceae; Mycoplasma.	1.0	0.32037423481208	0.3209153939194207	0.3472059398202423	747.0	0.25940599186928714	0.8973499210110585	0.8672778436018957	1012800.0	103964.0	878379.0	31.0	40.77979823375376	52.17634374680712	58.366427987231866	37.658627089401634	44.15190933604747	55.093880633544416	50.0	3.841110575859993	5.734519877449456	3.7662746090158734	4.415888003132545	-1.402493297587129	-3.5652000000000004	-0.6948200804289522	-0.9089136000000001	16.0	15.0	0.7550200803212851	2.0	2.0	177.0	75.494	126.0	37.952	99.51	2.7257744348597783	1.5540358023477914	1.7332445660519182	22.0	-4.595356662180349	-7.422234185733512	2.8268775235531627	-4.014285714285714	-7.828571428571429	3.8142857142857145
GCA_000027325	Mycoplasma genitalium G37	243273	Bacteria; Tenericutes; Mollicutes; Mycoplasmataceae; Mycoplasma.	12.0	0.3175420849505756	0.3180506413091552	0.3614355595487671	507.0	0.25353283458021614	0.9604379426144161	0.9407077693267779	580076.0	22949.0	545682.0	35.0	42.13508281870192	53.32518296304318	58.76093343767262	45.24510327949749	50.790233477203586	58.176105496017286	48.0	3.188532620026802	3.540195763681783	3.007401467414127	3.544110184908118	-0.8706114398422073	-1.77125	-0.6789420907297817	-0.9854441666666667	15.0	16.0	0.8619329388560157	1.0	1.0	51.0	47.342	44.0	24.986	23.91	-0.7277914866520471	2.3647037098910872	2.131178858774415	46.0	-5.275750988142292	-7.397134387351779	2.121383399209486	-4.429787234042553	-8.03127659574468	3.6014893617021273
GCA_000008405	Mycoplasma hyopneumoniae 232	295358	Bacteria; Tenericutes; Mollicutes; Mycoplasmataceae; Mycoplasma.	2.0	0.294861688589373	0.2953761027003374	0.3486555950968762	657.0	0.2850303894365387	0.9031372443596137	0.8696242430759512	892758.0	86475.0	776364.0	29.0	44.08475130714319	55.20281152635314	58.9841770691781	44.24528133461874	51.059705117634884	58.26822456703594	49.0	4.316646712321079	6.754827067803825	4.439320354539401	5.8132734540420765	-2.873673780487802	-4.5810204081632655	-0.8199789329268272	-1.0750730612244896	18.0	17.0	0.8645357686453576	1.0	1.0	358.0	85.836	278.0	46.052	99.91	3.254131285690812	2.211383914697301	2.0854463271746293	62.0	-4.11806106870229	-6.225251908396946	2.1071908396946566	-3.6145833333333335	-6.370833333333334	2.75625
GCA_000008365	Mycoplasma mobile 163K	267748	Bacteria; Tenericutes; Mollicutes; Mycoplasmataceae; Mycoplasma.	10.0	0.2526470805428219	0.2529880990121066	0.29386230567332927	649.0	0.19046296062435278	0.9217299656791652	0.9061781363284814	777079.0	60822.0	704172.0	27.0	33.03680246781736	51.256590190243834	59.32222995722428	32.610702500071504	45.590565763259164	57.06353783444838	50.0	5.689530696548321	7.05991725810607	5.315005259984391	4.905423605311158	-3.3462403697996876	-5.457346938775512	-0.7865867796610148	-1.319090612244898	18.0	18.0	0.9137134052388289	1.0	1.0	370.0	84.544	275.0	43.566	90.91	1.3448018454665185	1.9004811856113082	2.02773195548232	73.0	-3.466893353941267	-5.921468315301391	2.4545749613601235	-3.6042553191489364	-5.8021276595744675	2.197872340425532
GCA_000011445	Mycoplasma mycoides subsp. mycoides SC str. PG1	272632	Bacteria; Tenericutes; Mollicutes; Mycoplasmataceae; Mycoplasma.	2.2	0.24091205553220207	0.24096991679675098	0.29532485210198417	1017.0	0.23705389766438778	0.8246443229075112	0.8186832912025471	1211703.0	212479.0	992001.0	29.0	30.917190803913467	49.0592820182035	58.857168892890655	30.93604985794972	42.357653119121636	54.38575417259604	48.0	5.324021335581759	6.1615910076617855	4.831983960361872	4.656529482586608	-2.924064960629923	-5.329166666666668	-0.8029481889763744	-1.216875	17.0	15.0	0.7728613569321534	2.0	2.0	502.0	129.418	418.0	64.002	59.12	0.20887006982794906	2.198105873061684	1.584770609296067	35.0	-4.340734406438632	-5.482696177062374	1.1419617706237426	-3.9150000000000005	-6.779166666666666	2.8641666666666663
GCA_000027345	Mycoplasma pneumoniae M129	272634	Bacteria; Tenericutes; Mollicutes; Mycoplasmataceae; Mycoplasma.	6.0	0.4065496474420798	0.4076220454333125	0.4350049722972013	690.0	0.34717636181814754	0.9103643583857794	0.8572882701244742	816394.0	73178.0	699885.0	36.0	51.325961217688416	51.481195016494155	58.20348365730989	48.54380922403384	46.731830170505624	56.35050232752426	52.0	1.6022949634691979	2.542156290772648	1.5080544349582228	2.4510160665965994	-1.3649275362318813	-2.3355769230769234	-0.8687019130434759	-1.0833926923076924	13.0	14.0	0.8565217391304348	1.0	1.0	129.0	84.622	96.0	51.5	81.94	0.9001551430000169	2.2963174478527093	2.2987405705115576	47.0	-6.434683734939759	-9.59156626506024	3.156882530120482	-4.513061224489796	-10.648979591836733	6.135918367346939
GCA_000195875	Mycoplasma pulmonis UAB CTIP	272635	Bacteria; Tenericutes; Mollicutes; Mycoplasmataceae; Mycoplasma.	1.5	0.27311420751372323	0.27353333498448507	0.3033142968711866	749.0	0.18972705542275836	0.897616817048613	0.8843298795803207	963879.0	98685.0	852387.0	28.0	34.98260945990732	50.21568563871606	58.32087434632602	33.27541936056647	45.19907729979441	56.45797110576349	51.0	4.844730977590682	6.443550387510507	4.4085685085191475	4.693819657298199	-3.403021390374337	-4.948823529411768	-0.8433377807486606	-1.220436862745098	18.0	17.0	0.8865153538050734	1.0	1.0	448.0	101.272	349.0	53.172	97.00999999999999	1.9045793507766602	1.927563836525184	2.084586614688302	89.0	-4.055603217158177	-6.11990616621984	2.064302949061662	-3.9395918367346945	-5.93061224489796	1.9910204081632654
GCA_000012685	Myxococcus xanthus DK 1622	246197	Bacteria; Proteobacteria; Deltaproteobacteria; Myxococcales; Cystobacterineae; Myxococcaceae; Myxococcus.	5.0	0.6922025880590874	0.6939499461695773	0.6597061098221191	7146.0	0.6514171304657552	0.900085483617026	0.8967692050658206	9139763.0	913195.0	8196258.0	62.0	34.74856683678289	48.259466831957525	58.9992775649412	32.08818590553296	41.79028712258649	55.157006604564685	60.0	1.3560773958212577	2.55370732148916	1.3005471357839837	1.3930653901132612	-3.901588301147485	-5.27813559322034	-2.1907152253008775	-2.2327972881355933	17.0	17.0	0.7171844388469074	4.0	4.0	3854.0	1647.304	4016.0	2217.166	97.72999999999999	2.110457278611628	3.276168692618959	4.146374456002084	4840.0	-16.67945665873127	-21.390813611539	4.711356952807729	-12.25	-18.99655172413793	6.74655172413793
